marque,modele,annee,sous_modele,version,prix,consommation,moteur,puissance,transmission,carrosserie,portes,places,url
Lexus,LS,2012,Base,460 L AWD,101050,13.5 (Automatique ville) / 8.7 (Automatique autoroute),V8 4.6L DACT 32 soupapes,357 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2012/base/460-l-awd/
Lexus,LS,2013,Base,460,82950,12.9 (Automatique ville) / 8.2 (Automatique autoroute),V8 4.6L DACT 32 soupapes,386 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2013/base/460/
Lexus,LS,2013,Base,460 AWD,86150,13.5 (Automatique ville) / 8.7 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2013/base/460-awd/
Lexus,LS,2013,Base,460 L AWD,101150,13.5 (Automatique ville) / 8.7 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2013/base/460-l-awd/
Lexus,LS,2013,Base,LS 600h L,131200,10.6 (Automatique ville) / 9.1 (Automatique autoroute),V8 5.0L DACT 32 soupapes + moteur électrique,N/O,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2013/base/ls-600h-l/
Lexus,LS,2014,Base,460 AWD,87950,13.5 (Automatique ville) / 8.7 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2014/base/460-awd/
Lexus,LS,2014,Base,460 L AWD,101150,13.5 (Automatique ville) / 8.7 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2014/base/460-l-awd/
Lexus,LS,2014,Base,460 RWD,84650,12.9 (Automatique ville) / 8.1 (Automatique autoroute),V8 4.6L DACT 32 soupapes,386 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2014/base/460-rwd/
Lexus,LS,2014,Base,600h L AWD,125750,10.6 (Automatique ville) / 9.1 (Automatique autoroute),V8 5.0L DACT 32 soupapes + moteur électrique,N/O,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2014/base/600h-l-awd/
Lexus,LS,2015,Base,460 AWD,89850,15.2 (Automatique ville) / 10.2 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2015/base/460-awd/
Lexus,LS,2015,Base,460 L AWD,102550,15.2 (Automatique ville) / 10.2 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2015/base/460-l-awd/
Lexus,LS,2015,Base,600h L,127550,12.7 (Automatique ville) / 10.1 (Automatique autoroute),V8 5.0L DACT 32 soupapes + moteur électrique,N/O,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2015/base/600h-l/
Lexus,LS,2016,Base,460 AWD,93050,15.2 (Automatique ville) / 10.2 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2016/base/460-awd/
Lexus,LS,2016,Base,460 L AWD,128850,15.2 (Automatique ville) / 10.2 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2016/base/460-l-awd/
Lexus,LS,2016,Base,600h L,147900,12.7 (Automatique ville) / 10.1 (Automatique autoroute),V8 5.0L DACT 32 soupapes + moteur électrique,439 cv @                                                     6400 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2016/base/600h-l/
Lexus,LS,2017,Base,460 AWD,94600,15.1 (Automatique ville) / 10.3 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2017/base/460-awd/
Lexus,LS,2017,Base,460 L AWD,130750,15.1 (Automatique ville) / 10.3 (Automatique autoroute),V8 4.6L DACT 32 soupapes,360 cv @                                                     6400 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2017/base/460-l-awd/
Lexus,LS,2018,Base,500H,135345,10.3 (Automatique ville) / 7.6 (Automatique autoroute),"V6 3,5L DACT 24 soupapes turbocompressé hybride",N/O,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2018/base/500h/
Lexus,LS,2018,Base,500 AWD,102700,N/O,"V6 3,5L DACT 24 soupapes turbocompressé",416 cv @                                                     4800 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/ls/2018/base/500-awd/
Lexus,LX,1997,Base,450,72300,17.7 (Automatique ville) / 14.4 (Automatique autoroute),L6 4.5L DACT 24 soupapes,212 cv @                                                     4600 rpm,Automatique,SUV,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/1997/base/450/
Lexus,LX,1998,Base,470,82000,N/O,4.7L 32V 8cyl. dact,230 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/1998/base/470/
Lexus,LX,1999,Base,470,83265,17.5 (Automatique ville) / 13.2 (Automatique autoroute),V8 4.7L DACT 32 soupapes,230 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/1999/base/470/
Lexus,LX,2000,Base,470,76456,17.5 (Automatique ville) / 13.2 (Automatique autoroute),V8 4.7L DACT 32 soupapes,230 cv @                                                     4800 rpm,Automatique,SUV,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2000/base/470/
Lexus,LX,2001,Base,470,90100,17.5 (Automatique ville) / 13.2 (Automatique autoroute),V8 4.7 L 4700 32 soupapes,230 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2001/base/470/
Lexus,LX,2002,Base,470,90600,17.5 (Automatique ville) / 13.2 (Automatique autoroute),V8 4.7 L DACT 32 soupapes,230 cv @                                                     4800 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2002/base/470/
Lexus,LX,2003,Base,470,98200,17.9 (Automatique ville) / 12.9 (Automatique autoroute),V8 4.7L DACT 32 soupapes VVT-i,235 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2003/base/470/
Lexus,LX,2003,Base,470 1,63625,13 (Automatique ville) / 17 (Automatique autoroute),V8 4.7L DACT 32 soupapes,230 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2003/base/470-1/
Lexus,LX,2004,Base,470,99950,17.9 (Automatique ville) / 12.9 (Automatique autoroute),V8 4.7L DACT 32 soupapes,235 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2004/base/470/
Lexus,LX,2005,Base,470,100400,17.9 (Automatique ville) / 12.9 (Automatique autoroute),V8 4.7L DACT 32 soupapes,235 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2005/base/470/
Lexus,LX,2006,Base,470,101400,17.5 (Automatique ville) / 13.1 (Automatique autoroute),V8 4.7L DACT 32 soupapes,275 cv @                                                     4800 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2006/base/470/
Lexus,LX,2007,Base,470,101400,17.5 (Automatique ville) / 13.1 (Automatique autoroute),V8 4.7L DACT 32 soupapes,268 cv @                                                     5400 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2007/base/470/
Lexus,LX,2007,Base,470 Édition Spéciale,106000,17.5 (Automatique ville) / 13.1 (Automatique autoroute),V8 4.7L DACT 32 soupapes,268 cv @                                                     5400 rpm,Automatique,SUV,4,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2007/base/470-edition-speciale/
Lexus,LX,2008,Base,570,84600,17.1 (Automatique ville) / 11.4 (Automatique autoroute),V8 5.0L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2008/base/570/
Lexus,LX,2009,Base,570,83450,17.1 (Automatique ville) / 11.4 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2009/base/570/
Lexus,LX,2010,Base,570,87950,17.0 (Automatique ville) / 11.4 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2010/base/570/
Lexus,LX,2011,Base,570,89950,17.0 (Automatique ville) / 11.4 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2011/base/570/
Lexus,LX,2013,Base,570,87500,17.0 (Automatique ville) / 11.6 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2013/base/570/
Lexus,LX,2014,Base,570,95450,17.0 (Automatique ville) / 11.6 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2014/base/570/
Lexus,LX,2015,Base,570,97400,19.0 (Automatique ville) / 13.6 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2015/base/570/
Lexus,LX,2016,Base,570,105000,18.3 (Automatique ville) / 12.9 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2016/base/570/
Lexus,LX,2017,Base,570,108000,18.2 (Automatique ville) / 13.0 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2017/base/570/
Lexus,LX,2018,Base,570,109600,18.2 (Automatique ville) / 13.0 (Automatique autoroute),V8 5.7L DACT 32 soupapes,383 cv @                                                     5600 rpm,Automatique,SUV,5,8,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/lx/2018/base/570/
Lexus,NX,2015,Base,200t,41450,10.6 (Automatique ville) / 8.4 (Automatique autoroute),L4 2.0L DACT 24 soupapes turbocompressé,235 cv @                                                     4800 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2015/base/200t/
Lexus,NX,2015,Base,300h,59450,7.1 (Automatique ville) / 7.7 (Automatique autoroute),L4 2.5L DACT 16 soupapes + moteur électrique,154 cv @                                                     5700 rpm,Manuelle,SUV,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2015/base/300h/
Lexus,NX,2016,Base,200t,42150,10.6 (Automatique ville) / 8.4 (Automatique autoroute),L4 2.0L DACT 16 soupapes turbocompressé,235 cv @                                                     4800 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2016/base/200t/
Lexus,NX,2016,Base,300h,53550,7.1 (Automatique ville) / 7.7 (Automatique autoroute),L4 2.5L DACT 16 soupapes  + moteur électrique,154 cv @                                                     5700 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2016/base/300h/
Lexus,NX,2017,Base,200t,42950,10.7 (Automatique ville) / 8.5 (Automatique autoroute),L4 2.0L DACT 16 soupapes turbocompressé,235 cv @                                                     4800 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2017/base/200t/
Lexus,NX,2017,Base,300h,54350,7.2 (Automatique ville) / 7.9 (Automatique autoroute),L4 2.5L DACT 16 soupapes + moteur électrique,N/O,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2017/base/300h/
Lexus,NX,2018,Base,300,44050,10.6 (Automatique ville) / 8.5 (Automatique autoroute),L4 2.0L DACT 16 soupapes turbocompressé,235 cv @                                                     4800 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2018/base/300/
Lexus,NX,2018,Base,300h,55300,7.2 (Automatique ville) / 7.9 (Automatique autoroute),L4 2.5L DACT 16 soupapes + moteur électrique,194 cv @                                                     5700 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2018/base/300h/
Lexus,NX,2019,Base,300,44150,10.7 (Automatique ville) / 8.5 (Automatique autoroute),L4 2.0L DACT 16 soupapes turbocompressé,235 cv @                                                     4800 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2019/base/300/
Lexus,NX,2019,Base,300H,51350,7.2 (Automatique ville) / 39.2 (Automatique autoroute),L4 2.5L DACT 16 soupapes + moteur électrique,154 cv @                                                     5700 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2019/base/300h/
Lexus,NX,2020,Base,300,44150,10.6 (Automatique ville) / 8.5 (Automatique autoroute),L4 2.0L DACT 16 soupapes turbocompressé,235 cv @                                                     4800 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2020/base/300/
Lexus,NX,2020,Base,300H,46650,7.2 (Automatique ville) / 7.9 (Automatique autoroute),L4 2.5L DACT 16 soupapes + moteur électrique,194 cv @                                                     5700 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/nx/2020/base/300h/
Lexus,RC,2015,Base,350,57650,12.3 (Automatique ville) / 8.5 (Automatique autoroute),V6 3.5L DACT 24 soupapes,307 cv @                                                     6400 rpm,Automatique,Coupe,2,4,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/rc/2015/base/350/
Lexus,RC,2015,Base,350 TI,54600,12.6 (Automatique ville) / 9.1 (Automatique autoroute),V6 3.5L DACT 24 soupapes,307 cv @                                                     6400 rpm,Automatique,Coupe,2,4,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/rc/2015/base/350-ti/
Lexus,RC,2015,F,Base,81650,15.2 (Automatique ville) / 9.5 (Automatique autoroute),V8 5.0L DACT 32 soupapes,467 cv @                                                     7100 rpm,Automatique,Coupe,2,4,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/rc/2015/f/base/
Lexus,RC,2016,Base,300 TI,48350,12.6 (Automatique ville) / 9.2 (Automatique autoroute),V6 3.5L DACT 24 soupapes,255 cv @                                                     6400 rpm,Automatique,Coupe,2,4,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/rc/2016/base/300-ti/
Lexus,RC,2016,Base,350 TI,58550,12.6 (Automatique ville) / 9.2 (Automatique autoroute),V6 3.5L DACT 24 soupapes,307 cv @                                                     6400 rpm,Automatique,Coupe,2,4,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/rc/2016/base/350-ti/
Lexus,RC,2016,F,Base,83150,15.2 (Automatique ville) / 9.5 (Automatique autoroute),V8 5.0L DACT 32 soupapes,467 cv @                                                     7100 rpm,Automatique,Coupe,2,4,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/rc/2016/f/base/
Lexus,RC,2017,Base,300 TI,49050,12.6 (Automatique ville) / 9.2 (Automatique autoroute),V6 3.5L DACT 24 soupapes,255 cv @                                                     6400 rpm,Automatique,Coupe,2,4,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/lexus/rc/2017/base/300-ti/
